,datetime_beginning_utcdatetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/27/2025 2:00:00 PM,4/27/2025 10:00:00 AM,RFC,WEST,ATSI,OE,5575.642,True
4/27/2025 3:00:00 PM,4/27/2025 11:00:00 AM,RFC,WEST,ATSI,OE,5541.449,True
4/27/2025 4:00:00 PM,4/27/2025 12:00:00 PM,RFC,WEST,ATSI,OE,5476.858,True
4/27/2025 5:00:00 PM,4/27/2025 1:00:00 PM,RFC,WEST,ATSI,OE,5445.333,True
4/27/2025 6:00:00 PM,4/27/2025 2:00:00 PM,RFC,WEST,ATSI,OE,5444.313,True
4/27/2025 7:00:00 PM,4/27/2025 3:00:00 PM,RFC,WEST,ATSI,OE,5478.561,True
4/27/2025 8:00:00 PM,4/27/2025 4:00:00 PM,RFC,WEST,ATSI,OE,5530.981,True
4/27/2025 9:00:00 PM,4/27/2025 5:00:00 PM,RFC,WEST,ATSI,OE,5640.037,True
4/27/2025 10:00:00 PM,4/27/2025 6:00:00 PM,RFC,WEST,ATSI,OE,5692.654,True
4/27/2025 11:00:00 PM,4/27/2025 7:00:00 PM,RFC,WEST,ATSI,OE,5743.591,True
4/28/2025 12:00:00 AM,4/27/2025 8:00:00 PM,RFC,WEST,ATSI,OE,5842.428,True
4/28/2025 1:00:00 AM,4/27/2025 9:00:00 PM,RFC,WEST,ATSI,OE,5833.366,True
4/28/2025 2:00:00 AM,4/27/2025 10:00:00 PM,RFC,WEST,ATSI,OE,5580.071,True
4/28/2025 3:00:00 AM,4/27/2025 11:00:00 PM,RFC,WEST,ATSI,OE,5363.132,True
4/28/2025 4:00:00 AM,4/28/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5229.685,True
4/28/2025 5:00:00 AM,4/28/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5099.183,True
4/28/2025 6:00:00 AM,4/28/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5106.263,True
4/28/2025 7:00:00 AM,4/28/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5129.979,True
4/28/2025 8:00:00 AM,4/28/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5291.454,True
4/28/2025 9:00:00 AM,4/28/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5640.878,True
4/28/2025 10:00:00 AM,4/28/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6113.157,True
4/28/2025 11:00:00 AM,4/28/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6332.361,True
4/28/2025 12:00:00 PM,4/28/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6401.373,True
4/28/2025 1:00:00 PM,4/28/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6546.759,True
4/28/2025 2:00:00 PM,4/28/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6551.028,True
4/28/2025 3:00:00 PM,4/28/2025 11:00:00 AM,RFC,WEST,ATSI,OE,6483.860,True
4/28/2025 4:00:00 PM,4/28/2025 12:00:00 PM,RFC,WEST,ATSI,OE,6489.573,True
4/28/2025 5:00:00 PM,4/28/2025 1:00:00 PM,RFC,WEST,ATSI,OE,6555.620,True
4/28/2025 6:00:00 PM,4/28/2025 2:00:00 PM,RFC,WEST,ATSI,OE,6483.849,True
4/28/2025 7:00:00 PM,4/28/2025 3:00:00 PM,RFC,WEST,ATSI,OE,6472.873,True
4/28/2025 8:00:00 PM,4/28/2025 4:00:00 PM,RFC,WEST,ATSI,OE,6497.503,True
4/28/2025 9:00:00 PM,4/28/2025 5:00:00 PM,RFC,WEST,ATSI,OE,6540.580,True
4/28/2025 10:00:00 PM,4/28/2025 6:00:00 PM,RFC,WEST,ATSI,OE,6506.797,True
4/28/2025 11:00:00 PM,4/28/2025 7:00:00 PM,RFC,WEST,ATSI,OE,6475.629,True
4/29/2025 12:00:00 AM,4/28/2025 8:00:00 PM,RFC,WEST,ATSI,OE,6508.308,True
4/29/2025 1:00:00 AM,4/28/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6417.791,True
4/29/2025 2:00:00 AM,4/28/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6092.415,True
4/29/2025 3:00:00 AM,4/28/2025 11:00:00 PM,RFC,WEST,ATSI,OE,5706.257,True
4/29/2025 4:00:00 AM,4/29/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5417.324,True
4/29/2025 5:00:00 AM,4/29/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5209.396,True
4/29/2025 6:00:00 AM,4/29/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5097.376,True
4/29/2025 7:00:00 AM,4/29/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5094.786,True
4/29/2025 8:00:00 AM,4/29/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5199.449,True
4/29/2025 9:00:00 AM,4/29/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5475.937,True
4/29/2025 10:00:00 AM,4/29/2025 6:00:00 AM,RFC,WEST,ATSI,OE,5918.564,True
4/29/2025 11:00:00 AM,4/29/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6300.100,True
4/29/2025 12:00:00 PM,4/29/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6598.141,True
4/29/2025 1:00:00 PM,4/29/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6755.368,True
4/29/2025 2:00:00 PM,4/29/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6982.902,True
4/29/2025 3:00:00 PM,4/29/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7119.182,True
4/29/2025 4:00:00 PM,4/29/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7231.197,True
4/29/2025 5:00:00 PM,4/29/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7392.261,True
4/29/2025 6:00:00 PM,4/29/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7445.129,True
4/29/2025 7:00:00 PM,4/29/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7422.077,True
4/29/2025 8:00:00 PM,4/29/2025 4:00:00 PM,RFC,WEST,ATSI,OE,7331.241,True
4/29/2025 9:00:00 PM,4/29/2025 5:00:00 PM,RFC,WEST,ATSI,OE,7246.607,True
4/29/2025 10:00:00 PM,4/29/2025 6:00:00 PM,RFC,WEST,ATSI,OE,7138.886,True
4/29/2025 11:00:00 PM,4/29/2025 7:00:00 PM,RFC,WEST,ATSI,OE,6963.586,True
4/30/2025 12:00:00 AM,4/29/2025 8:00:00 PM,RFC,WEST,ATSI,OE,6886.863,True
4/30/2025 1:00:00 AM,4/29/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6668.490,True
4/30/2025 2:00:00 AM,4/29/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6178.136,True
4/30/2025 3:00:00 AM,4/29/2025 11:00:00 PM,RFC,WEST,ATSI,OE,5704.895,True
4/30/2025 4:00:00 AM,4/30/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5374.307,True
4/30/2025 5:00:00 AM,4/30/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5158.897,True
4/30/2025 6:00:00 AM,4/30/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5058.990,True
4/30/2025 7:00:00 AM,4/30/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5015.247,True
4/30/2025 8:00:00 AM,4/30/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5098.740,True
4/30/2025 9:00:00 AM,4/30/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5338.188,True
4/30/2025 10:00:00 AM,4/30/2025 6:00:00 AM,RFC,WEST,ATSI,OE,5775.817,True
4/30/2025 11:00:00 AM,4/30/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6065.153,True
4/30/2025 12:00:00 PM,4/30/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6262.560,True
4/30/2025 1:00:00 PM,4/30/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6337.816,True
4/30/2025 2:00:00 PM,4/30/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6357.459,True
4/30/2025 3:00:00 PM,4/30/2025 11:00:00 AM,RFC,WEST,ATSI,OE,6353.659,True
4/30/2025 4:00:00 PM,4/30/2025 12:00:00 PM,RFC,WEST,ATSI,OE,6362.602,True
4/30/2025 5:00:00 PM,4/30/2025 1:00:00 PM,RFC,WEST,ATSI,OE,6382.968,True
4/30/2025 6:00:00 PM,4/30/2025 2:00:00 PM,RFC,WEST,ATSI,OE,6330.289,True
4/30/2025 7:00:00 PM,4/30/2025 3:00:00 PM,RFC,WEST,ATSI,OE,6265.726,True
4/30/2025 8:00:00 PM,4/30/2025 4:00:00 PM,RFC,WEST,ATSI,OE,6265.061,True
4/30/2025 9:00:00 PM,4/30/2025 5:00:00 PM,RFC,WEST,ATSI,OE,6242.526,True
4/30/2025 10:00:00 PM,4/30/2025 6:00:00 PM,RFC,WEST,ATSI,OE,6199.978,True
4/30/2025 11:00:00 PM,4/30/2025 7:00:00 PM,RFC,WEST,ATSI,OE,6166.650,True
5/1/2025 12:00:00 AM,4/30/2025 8:00:00 PM,RFC,WEST,ATSI,OE,6261.279,True
5/1/2025 1:00:00 AM,4/30/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6224.150,True
5/1/2025 2:00:00 AM,4/30/2025 10:00:00 PM,RFC,WEST,ATSI,OE,5889.427,True
5/1/2025 3:00:00 AM,4/30/2025 11:00:00 PM,RFC,WEST,ATSI,OE,5558.746,True
5/1/2025 4:00:00 AM,5/1/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5354.915,True
5/1/2025 5:00:00 AM,5/1/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5200.296,True
5/1/2025 6:00:00 AM,5/1/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5143.990,True
5/1/2025 7:00:00 AM,5/1/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5120.086,True
5/1/2025 8:00:00 AM,5/1/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5203.717,True
5/1/2025 9:00:00 AM,5/1/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5474.929,True
5/1/2025 10:00:00 AM,5/1/2025 6:00:00 AM,RFC,WEST,ATSI,OE,5916.565,True
5/1/2025 11:00:00 AM,5/1/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6228.940,True
5/1/2025 12:00:00 PM,5/1/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6402.140,True
5/1/2025 1:00:00 PM,5/1/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6514.270,True
5/1/2025 2:00:00 PM,5/1/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6643.279,True
5/1/2025 3:00:00 PM,5/1/2025 11:00:00 AM,RFC,WEST,ATSI,OE,6770.267,True
