datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/11/2024 6:00:00 PM,1/11/2024 1:00:00 PM,RFC,WEST,ATSI,OE,8099.658,True
1/11/2024 7:00:00 PM,1/11/2024 2:00:00 PM,RFC,WEST,ATSI,OE,8060.980,True
1/11/2024 8:00:00 PM,1/11/2024 3:00:00 PM,RFC,WEST,ATSI,OE,7941.239,True
1/11/2024 9:00:00 PM,1/11/2024 4:00:00 PM,RFC,WEST,ATSI,OE,7958.254,True
1/11/2024 10:00:00 PM,1/11/2024 5:00:00 PM,RFC,WEST,ATSI,OE,8111.248,True
1/11/2024 11:00:00 PM,1/11/2024 6:00:00 PM,RFC,WEST,ATSI,OE,8017.105,True
1/12/2024 12:00:00 AM,1/11/2024 7:00:00 PM,RFC,WEST,ATSI,OE,7924.514,True
1/12/2024 1:00:00 AM,1/11/2024 8:00:00 PM,RFC,WEST,ATSI,OE,7743.289,True
1/12/2024 2:00:00 AM,1/11/2024 9:00:00 PM,RFC,WEST,ATSI,OE,7539.431,True
1/12/2024 3:00:00 AM,1/11/2024 10:00:00 PM,RFC,WEST,ATSI,OE,7291.935,True
1/12/2024 4:00:00 AM,1/11/2024 11:00:00 PM,RFC,WEST,ATSI,OE,6965.441,True
1/12/2024 5:00:00 AM,1/12/2024 12:00:00 AM,RFC,WEST,ATSI,OE,6804.140,True
1/12/2024 6:00:00 AM,1/12/2024 1:00:00 AM,RFC,WEST,ATSI,OE,6685.234,True
1/12/2024 7:00:00 AM,1/12/2024 2:00:00 AM,RFC,WEST,ATSI,OE,6650.031,True
1/12/2024 8:00:00 AM,1/12/2024 3:00:00 AM,RFC,WEST,ATSI,OE,6746.777,True
1/12/2024 9:00:00 AM,1/12/2024 4:00:00 AM,RFC,WEST,ATSI,OE,6870.161,True
1/12/2024 10:00:00 AM,1/12/2024 5:00:00 AM,RFC,WEST,ATSI,OE,7124.293,True
1/12/2024 11:00:00 AM,1/12/2024 6:00:00 AM,RFC,WEST,ATSI,OE,7518.166,True
1/12/2024 12:00:00 PM,1/12/2024 7:00:00 AM,RFC,WEST,ATSI,OE,7976.707,True
1/12/2024 1:00:00 PM,1/12/2024 8:00:00 AM,RFC,WEST,ATSI,OE,8133.034,True
1/12/2024 2:00:00 PM,1/12/2024 9:00:00 AM,RFC,WEST,ATSI,OE,8192.765,True
1/12/2024 3:00:00 PM,1/12/2024 10:00:00 AM,RFC,WEST,ATSI,OE,8206.595,True
1/12/2024 4:00:00 PM,1/12/2024 11:00:00 AM,RFC,WEST,ATSI,OE,8152.234,True
1/12/2024 5:00:00 PM,1/12/2024 12:00:00 PM,RFC,WEST,ATSI,OE,8105.450,True
1/12/2024 6:00:00 PM,1/12/2024 1:00:00 PM,RFC,WEST,ATSI,OE,8137.722,True
1/12/2024 7:00:00 PM,1/12/2024 2:00:00 PM,RFC,WEST,ATSI,OE,8052.199,True
1/12/2024 8:00:00 PM,1/12/2024 3:00:00 PM,RFC,WEST,ATSI,OE,7998.130,True
1/12/2024 9:00:00 PM,1/12/2024 4:00:00 PM,RFC,WEST,ATSI,OE,8019.688,True
1/12/2024 10:00:00 PM,1/12/2024 5:00:00 PM,RFC,WEST,ATSI,OE,8066.788,True
1/12/2024 11:00:00 PM,1/12/2024 6:00:00 PM,RFC,WEST,ATSI,OE,8037.704,True
1/13/2024 12:00:00 AM,1/12/2024 7:00:00 PM,RFC,WEST,ATSI,OE,7862.778,True
1/13/2024 1:00:00 AM,1/12/2024 8:00:00 PM,RFC,WEST,ATSI,OE,7574.606,True
1/13/2024 2:00:00 AM,1/12/2024 9:00:00 PM,RFC,WEST,ATSI,OE,7154.063,True
1/13/2024 3:00:00 AM,1/12/2024 10:00:00 PM,RFC,WEST,ATSI,OE,6943.941,True
1/13/2024 4:00:00 AM,1/12/2024 11:00:00 PM,RFC,WEST,ATSI,OE,6662.815,True
1/13/2024 5:00:00 AM,1/13/2024 12:00:00 AM,RFC,WEST,ATSI,OE,6456.113,True
1/13/2024 6:00:00 AM,1/13/2024 1:00:00 AM,RFC,WEST,ATSI,OE,6320.825,True
1/13/2024 7:00:00 AM,1/13/2024 2:00:00 AM,RFC,WEST,ATSI,OE,6210.822,True
1/13/2024 8:00:00 AM,1/13/2024 3:00:00 AM,RFC,WEST,ATSI,OE,6233.919,True
1/13/2024 9:00:00 AM,1/13/2024 4:00:00 AM,RFC,WEST,ATSI,OE,6348.575,True
1/13/2024 10:00:00 AM,1/13/2024 5:00:00 AM,RFC,WEST,ATSI,OE,6559.428,True
1/13/2024 11:00:00 AM,1/13/2024 6:00:00 AM,RFC,WEST,ATSI,OE,6835.852,True
1/13/2024 12:00:00 PM,1/13/2024 7:00:00 AM,RFC,WEST,ATSI,OE,7097.373,True
1/13/2024 1:00:00 PM,1/13/2024 8:00:00 AM,RFC,WEST,ATSI,OE,7385.079,True
1/13/2024 2:00:00 PM,1/13/2024 9:00:00 AM,RFC,WEST,ATSI,OE,7580.961,True
1/13/2024 3:00:00 PM,1/13/2024 10:00:00 AM,RFC,WEST,ATSI,OE,7830.825,True
1/13/2024 4:00:00 PM,1/13/2024 11:00:00 AM,RFC,WEST,ATSI,OE,7938.313,True
1/13/2024 5:00:00 PM,1/13/2024 12:00:00 PM,RFC,WEST,ATSI,OE,7923.511,True
1/13/2024 6:00:00 PM,1/13/2024 1:00:00 PM,RFC,WEST,ATSI,OE,7856.716,True
1/13/2024 7:00:00 PM,1/13/2024 2:00:00 PM,RFC,WEST,ATSI,OE,7916.181,True
1/13/2024 8:00:00 PM,1/13/2024 3:00:00 PM,RFC,WEST,ATSI,OE,7864.830,True
1/13/2024 9:00:00 PM,1/13/2024 4:00:00 PM,RFC,WEST,ATSI,OE,7913.792,True
1/13/2024 10:00:00 PM,1/13/2024 5:00:00 PM,RFC,WEST,ATSI,OE,7972.720,True
1/13/2024 11:00:00 PM,1/13/2024 6:00:00 PM,RFC,WEST,ATSI,OE,8123.065,True
1/14/2024 12:00:00 AM,1/13/2024 7:00:00 PM,RFC,WEST,ATSI,OE,8006.112,True
1/14/2024 1:00:00 AM,1/13/2024 8:00:00 PM,RFC,WEST,ATSI,OE,7889.235,True
1/14/2024 2:00:00 AM,1/13/2024 9:00:00 PM,RFC,WEST,ATSI,OE,7738.116,True
1/14/2024 3:00:00 AM,1/13/2024 10:00:00 PM,RFC,WEST,ATSI,OE,7564.299,True
1/14/2024 4:00:00 AM,1/13/2024 11:00:00 PM,RFC,WEST,ATSI,OE,7229.077,True
1/14/2024 5:00:00 AM,1/14/2024 12:00:00 AM,RFC,WEST,ATSI,OE,7097.108,True
1/14/2024 6:00:00 AM,1/14/2024 1:00:00 AM,RFC,WEST,ATSI,OE,6992.737,True
1/14/2024 7:00:00 AM,1/14/2024 2:00:00 AM,RFC,WEST,ATSI,OE,6962.495,True
1/14/2024 8:00:00 AM,1/14/2024 3:00:00 AM,RFC,WEST,ATSI,OE,6962.931,True
1/14/2024 9:00:00 AM,1/14/2024 4:00:00 AM,RFC,WEST,ATSI,OE,6966.221,True
1/14/2024 10:00:00 AM,1/14/2024 5:00:00 AM,RFC,WEST,ATSI,OE,7116.653,True
1/14/2024 11:00:00 AM,1/14/2024 6:00:00 AM,RFC,WEST,ATSI,OE,7332.009,True
1/14/2024 12:00:00 PM,1/14/2024 7:00:00 AM,RFC,WEST,ATSI,OE,7664.234,True
1/14/2024 1:00:00 PM,1/14/2024 8:00:00 AM,RFC,WEST,ATSI,OE,7859.527,True
1/14/2024 2:00:00 PM,1/14/2024 9:00:00 AM,RFC,WEST,ATSI,OE,8013.094,True
1/14/2024 3:00:00 PM,1/14/2024 10:00:00 AM,RFC,WEST,ATSI,OE,8025.397,True
1/14/2024 4:00:00 PM,1/14/2024 11:00:00 AM,RFC,WEST,ATSI,OE,8118.305,True
1/14/2024 5:00:00 PM,1/14/2024 12:00:00 PM,RFC,WEST,ATSI,OE,8155.944,True
1/14/2024 6:00:00 PM,1/14/2024 1:00:00 PM,RFC,WEST,ATSI,OE,8158.490,True
1/14/2024 7:00:00 PM,1/14/2024 2:00:00 PM,RFC,WEST,ATSI,OE,8118.941,True
1/14/2024 8:00:00 PM,1/14/2024 3:00:00 PM,RFC,WEST,ATSI,OE,8032.243,True
1/14/2024 9:00:00 PM,1/14/2024 4:00:00 PM,RFC,WEST,ATSI,OE,8171.057,True
1/14/2024 10:00:00 PM,1/14/2024 5:00:00 PM,RFC,WEST,ATSI,OE,8508.067,True
1/14/2024 11:00:00 PM,1/14/2024 6:00:00 PM,RFC,WEST,ATSI,OE,8677.158,True
1/15/2024 12:00:00 AM,1/14/2024 7:00:00 PM,RFC,WEST,ATSI,OE,8584.357,True
1/15/2024 1:00:00 AM,1/14/2024 8:00:00 PM,RFC,WEST,ATSI,OE,8562.939,True
1/15/2024 2:00:00 AM,1/14/2024 9:00:00 PM,RFC,WEST,ATSI,OE,8361.244,True
1/15/2024 3:00:00 AM,1/14/2024 10:00:00 PM,RFC,WEST,ATSI,OE,8153.216,True
1/15/2024 4:00:00 AM,1/14/2024 11:00:00 PM,RFC,WEST,ATSI,OE,7902.254,True
1/15/2024 5:00:00 AM,1/15/2024 12:00:00 AM,RFC,WEST,ATSI,OE,7572.843,True
1/15/2024 6:00:00 AM,1/15/2024 1:00:00 AM,RFC,WEST,ATSI,OE,7530.131,True
1/15/2024 7:00:00 AM,1/15/2024 2:00:00 AM,RFC,WEST,ATSI,OE,7526.603,True
1/15/2024 8:00:00 AM,1/15/2024 3:00:00 AM,RFC,WEST,ATSI,OE,7586.614,True
1/15/2024 9:00:00 AM,1/15/2024 4:00:00 AM,RFC,WEST,ATSI,OE,7631.653,True
1/15/2024 10:00:00 AM,1/15/2024 5:00:00 AM,RFC,WEST,ATSI,OE,7906.764,True
1/15/2024 11:00:00 AM,1/15/2024 6:00:00 AM,RFC,WEST,ATSI,OE,8300.296,True
1/15/2024 12:00:00 PM,1/15/2024 7:00:00 AM,RFC,WEST,ATSI,OE,8674.740,True
1/15/2024 1:00:00 PM,1/15/2024 8:00:00 AM,RFC,WEST,ATSI,OE,8805.040,True
1/15/2024 2:00:00 PM,1/15/2024 9:00:00 AM,RFC,WEST,ATSI,OE,8877.531,True
1/15/2024 3:00:00 PM,1/15/2024 10:00:00 AM,RFC,WEST,ATSI,OE,8786.997,True
1/15/2024 4:00:00 PM,1/15/2024 11:00:00 AM,RFC,WEST,ATSI,OE,8749.481,True
1/15/2024 5:00:00 PM,1/15/2024 12:00:00 PM,RFC,WEST,ATSI,OE,8655.049,True
1/15/2024 6:00:00 PM,1/15/2024 1:00:00 PM,RFC,WEST,ATSI,OE,8620.762,True
1/15/2024 7:00:00 PM,1/15/2024 2:00:00 PM,RFC,WEST,ATSI,OE,8514.887,True
1/15/2024 8:00:00 PM,1/15/2024 3:00:00 PM,RFC,WEST,ATSI,OE,8486.700,True
1/15/2024 9:00:00 PM,1/15/2024 4:00:00 PM,RFC,WEST,ATSI,OE,8594.696,True
1/15/2024 10:00:00 PM,1/15/2024 5:00:00 PM,RFC,WEST,ATSI,OE,8813.313,True
1/15/2024 11:00:00 PM,1/15/2024 6:00:00 PM,RFC,WEST,ATSI,OE,8920.375,True
1/16/2024 12:00:00 AM,1/15/2024 7:00:00 PM,RFC,WEST,ATSI,OE,8869.265,True
1/16/2024 1:00:00 AM,1/15/2024 8:00:00 PM,RFC,WEST,ATSI,OE,8792.836,True
1/16/2024 2:00:00 AM,1/15/2024 9:00:00 PM,RFC,WEST,ATSI,OE,8504.000,True
1/16/2024 3:00:00 AM,1/15/2024 10:00:00 PM,RFC,WEST,ATSI,OE,8176.244,True
1/16/2024 4:00:00 AM,1/15/2024 11:00:00 PM,RFC,WEST,ATSI,OE,7851.960,True
1/16/2024 5:00:00 AM,1/16/2024 12:00:00 AM,RFC,WEST,ATSI,OE,7731.489,True
1/16/2024 6:00:00 AM,1/16/2024 1:00:00 AM,RFC,WEST,ATSI,OE,7693.915,True
1/16/2024 7:00:00 AM,1/16/2024 2:00:00 AM,RFC,WEST,ATSI,OE,7615.607,True
1/16/2024 8:00:00 AM,1/16/2024 3:00:00 AM,RFC,WEST,ATSI,OE,7607.668,True
1/16/2024 9:00:00 AM,1/16/2024 4:00:00 AM,RFC,WEST,ATSI,OE,7710.845,True
1/16/2024 10:00:00 AM,1/16/2024 5:00:00 AM,RFC,WEST,ATSI,OE,7934.518,True
1/16/2024 11:00:00 AM,1/16/2024 6:00:00 AM,RFC,WEST,ATSI,OE,8385.167,True
1/16/2024 12:00:00 PM,1/16/2024 7:00:00 AM,RFC,WEST,ATSI,OE,8686.556,True
1/16/2024 1:00:00 PM,1/16/2024 8:00:00 AM,RFC,WEST,ATSI,OE,8858.365,True
1/16/2024 2:00:00 PM,1/16/2024 9:00:00 AM,RFC,WEST,ATSI,OE,8946.035,True
1/16/2024 3:00:00 PM,1/16/2024 10:00:00 AM,RFC,WEST,ATSI,OE,9019.808,True
1/16/2024 4:00:00 PM,1/16/2024 11:00:00 AM,RFC,WEST,ATSI,OE,8900.569,True
1/16/2024 5:00:00 PM,1/16/2024 12:00:00 PM,RFC,WEST,ATSI,OE,8740.293,True
1/16/2024 6:00:00 PM,1/16/2024 1:00:00 PM,RFC,WEST,ATSI,OE,8685.404,True
1/16/2024 7:00:00 PM,1/16/2024 2:00:00 PM,RFC,WEST,ATSI,OE,8634.489,True
1/16/2024 8:00:00 PM,1/16/2024 3:00:00 PM,RFC,WEST,ATSI,OE,8581.766,True
1/16/2024 9:00:00 PM,1/16/2024 4:00:00 PM,RFC,WEST,ATSI,OE,8646.960,True
1/16/2024 10:00:00 PM,1/16/2024 5:00:00 PM,RFC,WEST,ATSI,OE,8935.474,True
1/16/2024 11:00:00 PM,1/16/2024 6:00:00 PM,RFC,WEST,ATSI,OE,9141.274,True
1/17/2024 12:00:00 AM,1/16/2024 7:00:00 PM,RFC,WEST,ATSI,OE,9204.892,True
1/17/2024 1:00:00 AM,1/16/2024 8:00:00 PM,RFC,WEST,ATSI,OE,9134.492,True
1/17/2024 2:00:00 AM,1/16/2024 9:00:00 PM,RFC,WEST,ATSI,OE,8918.059,True
1/17/2024 3:00:00 AM,1/16/2024 10:00:00 PM,RFC,WEST,ATSI,OE,8561.327,True
1/17/2024 4:00:00 AM,1/16/2024 11:00:00 PM,RFC,WEST,ATSI,OE,8258.192,True
1/17/2024 5:00:00 AM,1/17/2024 12:00:00 AM,RFC,WEST,ATSI,OE,7956.350,True
1/17/2024 6:00:00 AM,1/17/2024 1:00:00 AM,RFC,WEST,ATSI,OE,7868.784,True
1/17/2024 7:00:00 AM,1/17/2024 2:00:00 AM,RFC,WEST,ATSI,OE,7914.298,True
1/17/2024 8:00:00 AM,1/17/2024 3:00:00 AM,RFC,WEST,ATSI,OE,7947.720,True
1/17/2024 9:00:00 AM,1/17/2024 4:00:00 AM,RFC,WEST,ATSI,OE,8042.497,True
1/17/2024 10:00:00 AM,1/17/2024 5:00:00 AM,RFC,WEST,ATSI,OE,8339.941,True
1/17/2024 11:00:00 AM,1/17/2024 6:00:00 AM,RFC,WEST,ATSI,OE,8797.013,True
1/17/2024 12:00:00 PM,1/17/2024 7:00:00 AM,RFC,WEST,ATSI,OE,9156.872,True
1/17/2024 1:00:00 PM,1/17/2024 8:00:00 AM,RFC,WEST,ATSI,OE,9297.373,True
1/17/2024 2:00:00 PM,1/17/2024 9:00:00 AM,RFC,WEST,ATSI,OE,9354.503,True
1/17/2024 3:00:00 PM,1/17/2024 10:00:00 AM,RFC,WEST,ATSI,OE,9317.538,True
1/17/2024 4:00:00 PM,1/17/2024 11:00:00 AM,RFC,WEST,ATSI,OE,9284.186,True
1/17/2024 5:00:00 PM,1/17/2024 12:00:00 PM,RFC,WEST,ATSI,OE,9289.134,True
1/17/2024 6:00:00 PM,1/17/2024 1:00:00 PM,RFC,WEST,ATSI,OE,9255.417,True
1/17/2024 7:00:00 PM,1/17/2024 2:00:00 PM,RFC,WEST,ATSI,OE,9217.579,True
1/17/2024 8:00:00 PM,1/17/2024 3:00:00 PM,RFC,WEST,ATSI,OE,9140.240,True
1/17/2024 9:00:00 PM,1/17/2024 4:00:00 PM,RFC,WEST,ATSI,OE,9031.568,True
1/17/2024 10:00:00 PM,1/17/2024 5:00:00 PM,RFC,WEST,ATSI,OE,9107.744,True
1/17/2024 11:00:00 PM,1/17/2024 6:00:00 PM,RFC,WEST,ATSI,OE,9178.503,True
1/18/2024 12:00:00 AM,1/17/2024 7:00:00 PM,RFC,WEST,ATSI,OE,8981.864,True
1/18/2024 1:00:00 AM,1/17/2024 8:00:00 PM,RFC,WEST,ATSI,OE,8830.402,True
1/18/2024 2:00:00 AM,1/17/2024 9:00:00 PM,RFC,WEST,ATSI,OE,8610.238,True
1/18/2024 3:00:00 AM,1/17/2024 10:00:00 PM,RFC,WEST,ATSI,OE,8275.746,True
1/18/2024 4:00:00 AM,1/17/2024 11:00:00 PM,RFC,WEST,ATSI,OE,8054.849,True
1/18/2024 5:00:00 AM,1/18/2024 12:00:00 AM,RFC,WEST,ATSI,OE,7792.829,True
1/18/2024 6:00:00 AM,1/18/2024 1:00:00 AM,RFC,WEST,ATSI,OE,7652.409,True
1/18/2024 7:00:00 AM,1/18/2024 2:00:00 AM,RFC,WEST,ATSI,OE,7593.095,True
1/18/2024 8:00:00 AM,1/18/2024 3:00:00 AM,RFC,WEST,ATSI,OE,7615.886,True
1/18/2024 9:00:00 AM,1/18/2024 4:00:00 AM,RFC,WEST,ATSI,OE,7557.861,True
1/18/2024 10:00:00 AM,1/18/2024 5:00:00 AM,RFC,WEST,ATSI,OE,7865.489,True
1/18/2024 11:00:00 AM,1/18/2024 6:00:00 AM,RFC,WEST,ATSI,OE,8320.686,True
1/18/2024 12:00:00 PM,1/18/2024 7:00:00 AM,RFC,WEST,ATSI,OE,8652.242,True
1/18/2024 1:00:00 PM,1/18/2024 8:00:00 AM,RFC,WEST,ATSI,OE,8753.322,True
1/18/2024 2:00:00 PM,1/18/2024 9:00:00 AM,RFC,WEST,ATSI,OE,8848.131,True
1/18/2024 3:00:00 PM,1/18/2024 10:00:00 AM,RFC,WEST,ATSI,OE,8870.630,True
1/18/2024 4:00:00 PM,1/18/2024 11:00:00 AM,RFC,WEST,ATSI,OE,8819.932,True
1/18/2024 5:00:00 PM,1/18/2024 12:00:00 PM,RFC,WEST,ATSI,OE,8775.315,True
1/18/2024 6:00:00 PM,1/18/2024 1:00:00 PM,RFC,WEST,ATSI,OE,8781.072,True
1/18/2024 7:00:00 PM,1/18/2024 2:00:00 PM,RFC,WEST,ATSI,OE,8675.854,True
1/18/2024 8:00:00 PM,1/18/2024 3:00:00 PM,RFC,WEST,ATSI,OE,8606.767,True
1/18/2024 9:00:00 PM,1/18/2024 4:00:00 PM,RFC,WEST,ATSI,OE,8589.259,True
1/18/2024 10:00:00 PM,1/18/2024 5:00:00 PM,RFC,WEST,ATSI,OE,8687.025,True
1/18/2024 11:00:00 PM,1/18/2024 6:00:00 PM,RFC,WEST,ATSI,OE,8757.207,True
1/19/2024 12:00:00 AM,1/18/2024 7:00:00 PM,RFC,WEST,ATSI,OE,8674.140,True
1/19/2024 1:00:00 AM,1/18/2024 8:00:00 PM,RFC,WEST,ATSI,OE,8531.461,True
1/19/2024 2:00:00 AM,1/18/2024 9:00:00 PM,RFC,WEST,ATSI,OE,8283.598,True
1/19/2024 3:00:00 AM,1/18/2024 10:00:00 PM,RFC,WEST,ATSI,OE,7970.934,True
1/19/2024 4:00:00 AM,1/18/2024 11:00:00 PM,RFC,WEST,ATSI,OE,7642.416,True
1/19/2024 5:00:00 AM,1/19/2024 12:00:00 AM,RFC,WEST,ATSI,OE,7444.630,True
1/19/2024 6:00:00 AM,1/19/2024 1:00:00 AM,RFC,WEST,ATSI,OE,7324.499,True
1/19/2024 7:00:00 AM,1/19/2024 2:00:00 AM,RFC,WEST,ATSI,OE,7272.445,True
1/19/2024 8:00:00 AM,1/19/2024 3:00:00 AM,RFC,WEST,ATSI,OE,7310.491,True
1/19/2024 9:00:00 AM,1/19/2024 4:00:00 AM,RFC,WEST,ATSI,OE,7354.343,True
1/19/2024 10:00:00 AM,1/19/2024 5:00:00 AM,RFC,WEST,ATSI,OE,7644.364,True
1/19/2024 11:00:00 AM,1/19/2024 6:00:00 AM,RFC,WEST,ATSI,OE,7918.758,True
1/19/2024 12:00:00 PM,1/19/2024 7:00:00 AM,RFC,WEST,ATSI,OE,8308.605,True
1/19/2024 1:00:00 PM,1/19/2024 8:00:00 AM,RFC,WEST,ATSI,OE,8466.941,True
1/19/2024 2:00:00 PM,1/19/2024 9:00:00 AM,RFC,WEST,ATSI,OE,8595.328,True
1/19/2024 3:00:00 PM,1/19/2024 10:00:00 AM,RFC,WEST,ATSI,OE,8756.368,True
1/19/2024 4:00:00 PM,1/19/2024 11:00:00 AM,RFC,WEST,ATSI,OE,8727.513,True
1/19/2024 5:00:00 PM,1/19/2024 12:00:00 PM,RFC,WEST,ATSI,OE,8716.525,True
1/19/2024 6:00:00 PM,1/19/2024 1:00:00 PM,RFC,WEST,ATSI,OE,8628.314,True
1/19/2024 7:00:00 PM,1/19/2024 2:00:00 PM,RFC,WEST,ATSI,OE,8632.168,True
1/19/2024 8:00:00 PM,1/19/2024 3:00:00 PM,RFC,WEST,ATSI,OE,8481.810,True
1/19/2024 9:00:00 PM,1/19/2024 4:00:00 PM,RFC,WEST,ATSI,OE,8495.918,True
1/19/2024 10:00:00 PM,1/19/2024 5:00:00 PM,RFC,WEST,ATSI,OE,8639.788,True
1/19/2024 11:00:00 PM,1/19/2024 6:00:00 PM,RFC,WEST,ATSI,OE,8814.534,True
1/20/2024 12:00:00 AM,1/19/2024 7:00:00 PM,RFC,WEST,ATSI,OE,8654.924,True
1/20/2024 1:00:00 AM,1/19/2024 8:00:00 PM,RFC,WEST,ATSI,OE,8518.662,True
1/20/2024 2:00:00 AM,1/19/2024 9:00:00 PM,RFC,WEST,ATSI,OE,8326.428,True
1/20/2024 3:00:00 AM,1/19/2024 10:00:00 PM,RFC,WEST,ATSI,OE,8030.162,True
1/20/2024 4:00:00 AM,1/19/2024 11:00:00 PM,RFC,WEST,ATSI,OE,7724.226,True
1/20/2024 5:00:00 AM,1/20/2024 12:00:00 AM,RFC,WEST,ATSI,OE,7568.932,True
1/20/2024 6:00:00 AM,1/20/2024 1:00:00 AM,RFC,WEST,ATSI,OE,7444.512,True
1/20/2024 7:00:00 AM,1/20/2024 2:00:00 AM,RFC,WEST,ATSI,OE,7387.072,True
1/20/2024 8:00:00 AM,1/20/2024 3:00:00 AM,RFC,WEST,ATSI,OE,7403.235,True
1/20/2024 9:00:00 AM,1/20/2024 4:00:00 AM,RFC,WEST,ATSI,OE,7396.958,True
1/20/2024 10:00:00 AM,1/20/2024 5:00:00 AM,RFC,WEST,ATSI,OE,7468.604,True
1/20/2024 11:00:00 AM,1/20/2024 6:00:00 AM,RFC,WEST,ATSI,OE,7618.684,True
1/20/2024 12:00:00 PM,1/20/2024 7:00:00 AM,RFC,WEST,ATSI,OE,7875.983,True
1/20/2024 1:00:00 PM,1/20/2024 8:00:00 AM,RFC,WEST,ATSI,OE,8092.976,True
1/20/2024 2:00:00 PM,1/20/2024 9:00:00 AM,RFC,WEST,ATSI,OE,8253.135,True
1/20/2024 3:00:00 PM,1/20/2024 10:00:00 AM,RFC,WEST,ATSI,OE,8298.088,True
1/20/2024 4:00:00 PM,1/20/2024 11:00:00 AM,RFC,WEST,ATSI,OE,8216.714,True
1/20/2024 5:00:00 PM,1/20/2024 12:00:00 PM,RFC,WEST,ATSI,OE,8296.863,True
1/20/2024 6:00:00 PM,1/20/2024 1:00:00 PM,RFC,WEST,ATSI,OE,8144.605,True
1/20/2024 7:00:00 PM,1/20/2024 2:00:00 PM,RFC,WEST,ATSI,OE,8129.046,True
1/20/2024 8:00:00 PM,1/20/2024 3:00:00 PM,RFC,WEST,ATSI,OE,8271.743,True
1/20/2024 9:00:00 PM,1/20/2024 4:00:00 PM,RFC,WEST,ATSI,OE,8367.185,True
1/20/2024 10:00:00 PM,1/20/2024 5:00:00 PM,RFC,WEST,ATSI,OE,8537.469,True
1/20/2024 11:00:00 PM,1/20/2024 6:00:00 PM,RFC,WEST,ATSI,OE,8643.671,True
1/21/2024 12:00:00 AM,1/20/2024 7:00:00 PM,RFC,WEST,ATSI,OE,8533.884,True
1/21/2024 1:00:00 AM,1/20/2024 8:00:00 PM,RFC,WEST,ATSI,OE,8359.710,True
1/21/2024 2:00:00 AM,1/20/2024 9:00:00 PM,RFC,WEST,ATSI,OE,8218.458,True
1/21/2024 3:00:00 AM,1/20/2024 10:00:00 PM,RFC,WEST,ATSI,OE,7957.324,True
1/21/2024 4:00:00 AM,1/20/2024 11:00:00 PM,RFC,WEST,ATSI,OE,7698.488,True
1/21/2024 5:00:00 AM,1/21/2024 12:00:00 AM,RFC,WEST,ATSI,OE,7503.923,True
1/21/2024 6:00:00 AM,1/21/2024 1:00:00 AM,RFC,WEST,ATSI,OE,7295.999,True
1/21/2024 7:00:00 AM,1/21/2024 2:00:00 AM,RFC,WEST,ATSI,OE,7232.037,True
1/21/2024 8:00:00 AM,1/21/2024 3:00:00 AM,RFC,WEST,ATSI,OE,7176.335,True
1/21/2024 9:00:00 AM,1/21/2024 4:00:00 AM,RFC,WEST,ATSI,OE,7204.076,True
1/21/2024 10:00:00 AM,1/21/2024 5:00:00 AM,RFC,WEST,ATSI,OE,7262.837,True
1/21/2024 11:00:00 AM,1/21/2024 6:00:00 AM,RFC,WEST,ATSI,OE,7381.246,True
1/21/2024 12:00:00 PM,1/21/2024 7:00:00 AM,RFC,WEST,ATSI,OE,7586.736,True
1/21/2024 1:00:00 PM,1/21/2024 8:00:00 AM,RFC,WEST,ATSI,OE,7731.956,True
1/21/2024 2:00:00 PM,1/21/2024 9:00:00 AM,RFC,WEST,ATSI,OE,7835.054,True
1/21/2024 3:00:00 PM,1/21/2024 10:00:00 AM,RFC,WEST,ATSI,OE,7864.070,True
1/21/2024 4:00:00 PM,1/21/2024 11:00:00 AM,RFC,WEST,ATSI,OE,7832.133,True
1/21/2024 5:00:00 PM,1/21/2024 12:00:00 PM,RFC,WEST,ATSI,OE,7774.903,True
1/21/2024 6:00:00 PM,1/21/2024 1:00:00 PM,RFC,WEST,ATSI,OE,7758.054,True
1/21/2024 7:00:00 PM,1/21/2024 2:00:00 PM,RFC,WEST,ATSI,OE,7649.916,True
1/21/2024 8:00:00 PM,1/21/2024 3:00:00 PM,RFC,WEST,ATSI,OE,7747.010,True
1/21/2024 9:00:00 PM,1/21/2024 4:00:00 PM,RFC,WEST,ATSI,OE,7846.781,True
1/21/2024 10:00:00 PM,1/21/2024 5:00:00 PM,RFC,WEST,ATSI,OE,8181.344,True
1/21/2024 11:00:00 PM,1/21/2024 6:00:00 PM,RFC,WEST,ATSI,OE,8445.753,True
1/22/2024 12:00:00 AM,1/21/2024 7:00:00 PM,RFC,WEST,ATSI,OE,8435.855,True
1/22/2024 1:00:00 AM,1/21/2024 8:00:00 PM,RFC,WEST,ATSI,OE,8335.732,True
1/22/2024 2:00:00 AM,1/21/2024 9:00:00 PM,RFC,WEST,ATSI,OE,8115.128,True
1/22/2024 3:00:00 AM,1/21/2024 10:00:00 PM,RFC,WEST,ATSI,OE,7910.815,True
1/22/2024 4:00:00 AM,1/21/2024 11:00:00 PM,RFC,WEST,ATSI,OE,7747.852,True
1/22/2024 5:00:00 AM,1/22/2024 12:00:00 AM,RFC,WEST,ATSI,OE,7529.552,True
1/22/2024 6:00:00 AM,1/22/2024 1:00:00 AM,RFC,WEST,ATSI,OE,7508.921,True
